id,gender,age,mask,path,gender_class,age_class,mask_class
1136,female,20,Wear,./data/train/images/003081_female_Asian_20/mask1.jpg,1,0,0
1136,female,20,Wear,./data/train/images/003081_female_Asian_20/mask3.jpg,1,0,0
1137,female,19,Wear,./data/train/images/003082_female_Asian_19/mask4.jpg,1,0,0
1137,female,19,NotWear,./data/train/images/003082_female_Asian_19/normal.jpg,1,0,2
1137,female,19,Wear,./data/train/images/003082_female_Asian_19/mask2.jpg,1,0,0
1137,female,19,Wear,./data/train/images/003082_female_Asian_19/mask5.jpg,1,0,0
1137,female,19,Incorrect,./data/train/images/003082_female_Asian_19/incorrect_mask.jpg,1,0,1
1137,female,19,Wear,./data/train/images/003082_female_Asian_19/mask1.jpg,1,0,0
1137,female,19,Wear,./data/train/images/003082_female_Asian_19/mask3.jpg,1,0,0
1138,female,19,Wear,./data/train/images/003084_female_Asian_19/mask4.jpg,1,0,0
1138,female,19,NotWear,./data/train/images/003084_female_Asian_19/normal.jpg,1,0,2
1138,female,19,Wear,./data/train/images/003084_female_Asian_19/mask2.jpg,1,0,0
1138,female,19,Wear,./data/train/images/003084_female_Asian_19/mask5.jpg,1,0,0
1138,female,19,Incorrect,./data/train/images/003084_female_Asian_19/incorrect_mask.jpg,1,0,1
1138,female,19,Wear,./data/train/images/003084_female_Asian_19/mask1.jpg,1,0,0
1138,female,19,Wear,./data/train/images/003084_female_Asian_19/mask3.jpg,1,0,0
1139,female,20,Wear,./data/train/images/003085_female_Asian_20/mask4.jpg,1,0,0
1139,female,20,NotWear,./data/train/images/003085_female_Asian_20/normal.jpg,1,0,2
1139,female,20,Wear,./data/train/images/003085_female_Asian_20/mask2.jpg,1,0,0
1139,female,20,Wear,./data/train/images/003085_female_Asian_20/mask5.jpg,1,0,0
1139,female,20,Incorrect,./data/train/images/003085_female_Asian_20/incorrect_mask.jpg,1,0,1
1139,female,20,Wear,./data/train/images/003085_female_Asian_20/mask1.jpg,1,0,0
1139,female,20,Wear,./data/train/images/003085_female_Asian_20/mask3.jpg,1,0,0
1140,female,19,Wear,./data/train/images/003087_female_Asian_19/mask4.jpg,1,0,0
1140,female,19,NotWear,./data/train/images/003087_female_Asian_19/normal.jpg,1,0,2
1140,female,19,Wear,./data/train/images/003087_female_Asian_19/mask2.jpg,1,0,0
1140,female,19,Wear,./data/train/images/003087_female_Asian_19/mask5.jpg,1,0,0
1140,female,19,Incorrect,./data/train/images/003087_female_Asian_19/incorrect_mask.jpg,1,0,1
1140,female,19,Wear,./data/train/images/003087_female_Asian_19/mask1.jpg,1,0,0
1140,female,19,Wear,./data/train/images/003087_female_Asian_19/mask3.jpg,1,0,0
1141,female,19,Wear,./data/train/images/003088_female_Asian_19/mask4.jpg,1,0,0
1141,female,19,NotWear,./data/train/images/003088_female_Asian_19/normal.jpg,1,0,2
1141,female,19,Wear,./data/train/images/003088_female_Asian_19/mask2.jpg,1,0,0
1141,female,19,Wear,./data/train/images/003088_female_Asian_19/mask5.jpg,1,0,0
1141,female,19,Incorrect,./data/train/images/003088_female_Asian_19/incorrect_mask.jpg,1,0,1
1141,female,19,Wear,./data/train/images/003088_female_Asian_19/mask1.jpg,1,0,0
1141,female,19,Wear,./data/train/images/003088_female_Asian_19/mask3.jpg,1,0,0
1142,female,19,Wear,./data/train/images/003090_female_Asian_19/mask4.jpg,1,0,0
1142,female,19,NotWear,./data/train/images/003090_female_Asian_19/normal.jpg,1,0,2
1142,female,19,Wear,./data/train/images/003090_female_Asian_19/mask2.jpg,1,0,0
1142,female,19,Wear,./data/train/images/003090_female_Asian_19/mask5.jpg,1,0,0
1142,female,19,Incorrect,./data/train/images/003090_female_Asian_19/incorrect_mask.jpg,1,0,1
1142,female,19,Wear,./data/train/images/003090_female_Asian_19/mask1.jpg,1,0,0
1142,female,19,Wear,./data/train/images/003090_female_Asian_19/mask3.jpg,1,0,0
1143,female,20,Wear,./data/train/images/003092_female_Asian_20/mask4.jpg,1,0,0
1143,female,20,NotWear,./data/train/images/003092_female_Asian_20/normal.jpg,1,0,2
1143,female,20,Wear,./data/train/images/003092_female_Asian_20/mask2.jpg,1,0,0
1143,female,20,Wear,./data/train/images/003092_female_Asian_20/mask5.jpg,1,0,0
1143,female,20,Incorrect,./data/train/images/003092_female_Asian_20/incorrect_mask.jpg,1,0,1
1143,female,20,Wear,./data/train/images/003092_female_Asian_20/mask1.jpg,1,0,0
1143,female,20,Wear,./data/train/images/003092_female_Asian_20/mask3.jpg,1,0,0
1144,female,19,Wear,./data/train/images/003093_female_Asian_19/mask4.jpg,1,0,0
1144,female,19,NotWear,./data/train/images/003093_female_Asian_19/normal.jpg,1,0,2
1144,female,19,Wear,./data/train/images/003093_female_Asian_19/mask2.jpg,1,0,0
1144,female,19,Wear,./data/train/images/003093_female_Asian_19/mask5.jpg,1,0,0
1144,female,19,Incorrect,./data/train/images/003093_female_Asian_19/incorrect_mask.jpg,1,0,1
1144,female,19,Wear,./data/train/images/003093_female_Asian_19/mask1.jpg,1,0,0
1144,female,19,Wear,./data/train/images/003093_female_Asian_19/mask3.jpg,1,0,0
1145,female,20,Wear,./data/train/images/003094_female_Asian_20/mask4.jpg,1,0,0
1145,female,20,NotWear,./data/train/images/003094_female_Asian_20/normal.jpg,1,0,2
1145,female,20,Wear,./data/train/images/003094_female_Asian_20/mask2.jpg,1,0,0
1145,female,20,Wear,./data/train/images/003094_female_Asian_20/mask5.jpg,1,0,0
1145,female,20,Incorrect,./data/train/images/003094_female_Asian_20/incorrect_mask.jpg,1,0,1
1145,female,20,Wear,./data/train/images/003094_female_Asian_20/mask1.jpg,1,0,0
1145,female,20,Wear,./data/train/images/003094_female_Asian_20/mask3.jpg,1,0,0
1146,female,20,Wear,./data/train/images/003095_female_Asian_20/mask4.jpg,1,0,0
1146,female,20,NotWear,./data/train/images/003095_female_Asian_20/normal.jpg,1,0,2
1146,female,20,Wear,./data/train/images/003095_female_Asian_20/mask2.jpg,1,0,0
1146,female,20,Wear,./data/train/images/003095_female_Asian_20/mask5.jpg,1,0,0
1146,female,20,Incorrect,./data/train/images/003095_female_Asian_20/incorrect_mask.jpg,1,0,1
1146,female,20,Wear,./data/train/images/003095_female_Asian_20/mask1.jpg,1,0,0
1146,female,20,Wear,./data/train/images/003095_female_Asian_20/mask3.jpg,1,0,0
1147,female,19,Wear,./data/train/images/003096_female_Asian_19/mask4.jpg,1,0,0
1147,female,19,NotWear,./data/train/images/003096_female_Asian_19/normal.jpg,1,0,2
1147,female,19,Wear,./data/train/images/003096_female_Asian_19/mask2.jpg,1,0,0
1147,female,19,Wear,./data/train/images/003096_female_Asian_19/mask5.jpg,1,0,0
1147,female,19,Incorrect,./data/train/images/003096_female_Asian_19/incorrect_mask.jpg,1,0,1
1147,female,19,Wear,./data/train/images/003096_female_Asian_19/mask1.jpg,1,0,0
1147,female,19,Wear,./data/train/images/003096_female_Asian_19/mask3.jpg,1,0,0
1148,female,20,Wear,./data/train/images/003097_female_Asian_20/mask4.jpg,1,0,0
1148,female,20,NotWear,./data/train/images/003097_female_Asian_20/normal.jpg,1,0,2
1148,female,20,Wear,./data/train/images/003097_female_Asian_20/mask2.jpg,1,0,0
1148,female,20,Wear,./data/train/images/003097_female_Asian_20/mask5.jpg,1,0,0
1148,female,20,Incorrect,./data/train/images/003097_female_Asian_20/incorrect_mask.jpg,1,0,1
1148,female,20,Wear,./data/train/images/003097_female_Asian_20/mask1.jpg,1,0,0
1148,female,20,Wear,./data/train/images/003097_female_Asian_20/mask3.jpg,1,0,0
1149,female,20,Wear,./data/train/images/003099_female_Asian_20/mask4.jpg,1,0,0
1149,female,20,NotWear,./data/train/images/003099_female_Asian_20/normal.jpg,1,0,2
1149,female,20,Wear,./data/train/images/003099_female_Asian_20/mask2.jpg,1,0,0
1149,female,20,Wear,./data/train/images/003099_female_Asian_20/mask5.jpg,1,0,0
1149,female,20,Incorrect,./data/train/images/003099_female_Asian_20/incorrect_mask.jpg,1,0,1
1149,female,20,Wear,./data/train/images/003099_female_Asian_20/mask1.jpg,1,0,0
1149,female,20,Wear,./data/train/images/003099_female_Asian_20/mask3.jpg,1,0,0
1150,female,20,Wear,./data/train/images/003100_female_Asian_20/mask4.jpg,1,0,0
1150,female,20,NotWear,./data/train/images/003100_female_Asian_20/normal.jpg,1,0,2
1150,female,20,Wear,./data/train/images/003100_female_Asian_20/mask2.jpg,1,0,0
1150,female,20,Wear,./data/train/images/003100_female_Asian_20/mask5.jpg,1,0,0
1150,female,20,Incorrect,./data/train/images/003100_female_Asian_20/incorrect_mask.jpg,1,0,1
1150,female,20,Wear,./data/train/images/003100_female_Asian_20/mask1.jpg,1,0,0
1150,female,20,Wear,./data/train/images/003100_female_Asian_20/mask3.jpg,1,0,0
1151,female,18,Wear,./data/train/images/003101_female_Asian_18/mask4.jpg,1,0,0
1151,female,18,NotWear,./data/train/images/003101_female_Asian_18/normal.jpg,1,0,2
1151,female,18,Wear,./data/train/images/003101_female_Asian_18/mask2.jpg,1,0,0
1151,female,18,Wear,./data/train/images/003101_female_Asian_18/mask5.jpg,1,0,0
1151,female,18,Incorrect,./data/train/images/003101_female_Asian_18/incorrect_mask.jpg,1,0,1
1151,female,18,Wear,./data/train/images/003101_female_Asian_18/mask1.jpg,1,0,0
1151,female,18,Wear,./data/train/images/003101_female_Asian_18/mask3.jpg,1,0,0
1152,female,20,Wear,./data/train/images/003102_female_Asian_20/mask4.jpg,1,0,0
1152,female,20,NotWear,./data/train/images/003102_female_Asian_20/normal.jpg,1,0,2
1152,female,20,Wear,./data/train/images/003102_female_Asian_20/mask2.jpg,1,0,0
1152,female,20,Wear,./data/train/images/003102_female_Asian_20/mask5.jpg,1,0,0
1152,female,20,Incorrect,./data/train/images/003102_female_Asian_20/incorrect_mask.jpg,1,0,1
1152,female,20,Wear,./data/train/images/003102_female_Asian_20/mask1.jpg,1,0,0
1152,female,20,Wear,./data/train/images/003102_female_Asian_20/mask3.jpg,1,0,0
1153,female,20,Wear,./data/train/images/003103_female_Asian_20/mask4.jpg,1,0,0
1153,female,20,NotWear,./data/train/images/003103_female_Asian_20/normal.jpg,1,0,2
1153,female,20,Wear,./data/train/images/003103_female_Asian_20/mask2.jpg,1,0,0
1153,female,20,Wear,./data/train/images/003103_female_Asian_20/mask5.jpg,1,0,0
1153,female,20,Incorrect,./data/train/images/003103_female_Asian_20/incorrect_mask.jpg,1,0,1
1153,female,20,Wear,./data/train/images/003103_female_Asian_20/mask1.jpg,1,0,0
1153,female,20,Wear,./data/train/images/003103_female_Asian_20/mask3.jpg,1,0,0
1154,female,19,Wear,./data/train/images/003104_female_Asian_19/mask4.jpg,1,0,0
1154,female,19,NotWear,./data/train/images/003104_female_Asian_19/normal.jpg,1,0,2
1154,female,19,Wear,./data/train/images/003104_female_Asian_19/mask2.jpg,1,0,0
1154,female,19,Wear,./data/train/images/003104_female_Asian_19/mask5.jpg,1,0,0
1154,female,19,Incorrect,./data/train/images/003104_female_Asian_19/incorrect_mask.jpg,1,0,1
1154,female,19,Wear,./data/train/images/003104_female_Asian_19/mask1.jpg,1,0,0
1154,female,19,Wear,./data/train/images/003104_female_Asian_19/mask3.jpg,1,0,0
1155,female,20,Wear,./data/train/images/003106_female_Asian_20/mask4.jpg,1,0,0
1155,female,20,NotWear,./data/train/images/003106_female_Asian_20/normal.jpg,1,0,2
1155,female,20,Wear,./data/train/images/003106_female_Asian_20/mask2.jpg,1,0,0
1155,female,20,Wear,./data/train/images/003106_female_Asian_20/mask5.jpg,1,0,0
1155,female,20,Incorrect,./data/train/images/003106_female_Asian_20/incorrect_mask.jpg,1,0,1
1155,female,20,Wear,./data/train/images/003106_female_Asian_20/mask1.jpg,1,0,0
1155,female,20,Wear,./data/train/images/003106_female_Asian_20/mask3.jpg,1,0,0
1156,female,19,Wear,./data/train/images/003108_female_Asian_19/mask4.jpg,1,0,0
1156,female,19,NotWear,./data/train/images/003108_female_Asian_19/normal.jpg,1,0,2
1156,female,19,Wear,./data/train/images/003108_female_Asian_19/mask2.jpg,1,0,0
1156,female,19,Wear,./data/train/images/003108_female_Asian_19/mask5.jpg,1,0,0
1156,female,19,Incorrect,./data/train/images/003108_female_Asian_19/incorrect_mask.jpg,1,0,1
1156,female,19,Wear,./data/train/images/003108_female_Asian_19/mask1.jpg,1,0,0
1156,female,19,Wear,./data/train/images/003108_female_Asian_19/mask3.jpg,1,0,0
1157,female,20,Wear,./data/train/images/003109_female_Asian_20/mask4.jpg,1,0,0
1157,female,20,NotWear,./data/train/images/003109_female_Asian_20/normal.jpg,1,0,2
1157,female,20,Wear,./data/train/images/003109_female_Asian_20/mask2.jpg,1,0,0
1157,female,20,Wear,./data/train/images/003109_female_Asian_20/mask5.jpg,1,0,0
1157,female,20,Incorrect,./data/train/images/003109_female_Asian_20/incorrect_mask.jpg,1,0,1
1157,female,20,Wear,./data/train/images/003109_female_Asian_20/mask1.jpg,1,0,0
1157,female,20,Wear,./data/train/images/003109_female_Asian_20/mask3.jpg,1,0,0
1158,female,19,Wear,./data/train/images/003110_female_Asian_19/mask4.jpg,1,0,0
1158,female,19,NotWear,./data/train/images/003110_female_Asian_19/normal.jpg,1,0,2
1158,female,19,Wear,./data/train/images/003110_female_Asian_19/mask2.jpg,1,0,0
1158,female,19,Wear,./data/train/images/003110_female_Asian_19/mask5.jpg,1,0,0
1158,female,19,Incorrect,./data/train/images/003110_female_Asian_19/incorrect_mask.jpg,1,0,1
1158,female,19,Wear,./data/train/images/003110_female_Asian_19/mask1.jpg,1,0,0
1158,female,19,Wear,./data/train/images/003110_female_Asian_19/mask3.jpg,1,0,0
1159,female,19,Wear,./data/train/images/003111_female_Asian_19/mask4.jpg,1,0,0
1159,female,19,NotWear,./data/train/images/003111_female_Asian_19/normal.jpg,1,0,2
1159,female,19,Wear,./data/train/images/003111_female_Asian_19/mask2.jpg,1,0,0
1159,female,19,Wear,./data/train/images/003111_female_Asian_19/mask5.jpg,1,0,0
1159,female,19,Incorrect,./data/train/images/003111_female_Asian_19/incorrect_mask.jpg,1,0,1
1159,female,19,Wear,./data/train/images/003111_female_Asian_19/mask1.jpg,1,0,0
1159,female,19,Wear,./data/train/images/003111_female_Asian_19/mask3.jpg,1,0,0
1160,female,20,Wear,./data/train/images/003112_female_Asian_20/mask4.jpg,1,0,0
1160,female,20,NotWear,./data/train/images/003112_female_Asian_20/normal.jpg,1,0,2
1160,female,20,Wear,./data/train/images/003112_female_Asian_20/mask2.jpg,1,0,0
1160,female,20,Wear,./data/train/images/003112_female_Asian_20/mask5.jpg,1,0,0
1160,female,20,Incorrect,./data/train/images/003112_female_Asian_20/incorrect_mask.jpg,1,0,1
1160,female,20,Wear,./data/train/images/003112_female_Asian_20/mask1.jpg,1,0,0
1160,female,20,Wear,./data/train/images/003112_female_Asian_20/mask3.jpg,1,0,0
1161,female,20,Wear,./data/train/images/003113_female_Asian_20/mask4.jpg,1,0,0
1161,female,20,NotWear,./data/train/images/003113_female_Asian_20/normal.jpg,1,0,2
1161,female,20,Wear,./data/train/images/003113_female_Asian_20/mask2.jpg,1,0,0
1161,female,20,Wear,./data/train/images/003113_female_Asian_20/mask5.jpg,1,0,0
1161,female,20,Incorrect,./data/train/images/003113_female_Asian_20/incorrect_mask.jpg,1,0,1
1161,female,20,Wear,./data/train/images/003113_female_Asian_20/mask1.jpg,1,0,0
1161,female,20,Wear,./data/train/images/003113_female_Asian_20/mask3.jpg,1,0,0
1162,female,18,Wear,./data/train/images/003115_female_Asian_18/mask4.jpg,1,0,0
1162,female,18,NotWear,./data/train/images/003115_female_Asian_18/normal.jpg,1,0,2
1162,female,18,Wear,./data/train/images/003115_female_Asian_18/mask2.jpg,1,0,0
1162,female,18,Wear,./data/train/images/003115_female_Asian_18/mask5.jpg,1,0,0
1162,female,18,Incorrect,./data/train/images/003115_female_Asian_18/incorrect_mask.jpg,1,0,1
1162,female,18,Wear,./data/train/images/003115_female_Asian_18/mask1.jpg,1,0,0
1162,female,18,Wear,./data/train/images/003115_female_Asian_18/mask3.jpg,1,0,0
1163,female,18,Wear,./data/train/images/003117_female_Asian_18/mask4.jpg,1,0,0
1163,female,18,NotWear,./data/train/images/003117_female_Asian_18/normal.jpg,1,0,2
1163,female,18,Wear,./data/train/images/003117_female_Asian_18/mask2.jpg,1,0,0
1163,female,18,Wear,./data/train/images/003117_female_Asian_18/mask5.jpg,1,0,0
1163,female,18,Incorrect,./data/train/images/003117_female_Asian_18/incorrect_mask.jpg,1,0,1
1163,female,18,Wear,./data/train/images/003117_female_Asian_18/mask1.jpg,1,0,0
1163,female,18,Wear,./data/train/images/003117_female_Asian_18/mask3.jpg,1,0,0
1164,female,20,Wear,./data/train/images/003118_female_Asian_20/mask4.jpg,1,0,0
1164,female,20,NotWear,./data/train/images/003118_female_Asian_20/normal.jpg,1,0,2
1164,female,20,Wear,./data/train/images/003118_female_Asian_20/mask2.jpg,1,0,0
1164,female,20,Wear,./data/train/images/003118_female_Asian_20/mask5.jpg,1,0,0
1164,female,20,Incorrect,./data/train/images/003118_female_Asian_20/incorrect_mask.jpg,1,0,1
1164,female,20,Wear,./data/train/images/003118_female_Asian_20/mask1.jpg,1,0,0
1164,female,20,Wear,./data/train/images/003118_female_Asian_20/mask3.jpg,1,0,0
1165,female,20,Wear,./data/train/images/003119_female_Asian_20/mask4.jpg,1,0,0
1165,female,20,NotWear,./data/train/images/003119_female_Asian_20/normal.jpg,1,0,2
1165,female,20,Wear,./data/train/images/003119_female_Asian_20/mask2.jpg,1,0,0
1165,female,20,Wear,./data/train/images/003119_female_Asian_20/mask5.jpg,1,0,0
1165,female,20,Incorrect,./data/train/images/003119_female_Asian_20/incorrect_mask.jpg,1,0,1
1165,female,20,Wear,./data/train/images/003119_female_Asian_20/mask1.jpg,1,0,0
1165,female,20,Wear,./data/train/images/003119_female_Asian_20/mask3.jpg,1,0,0
1166,female,19,Wear,./data/train/images/003120_female_Asian_19/mask4.jpg,1,0,0
1166,female,19,NotWear,./data/train/images/003120_female_Asian_19/normal.jpg,1,0,2
1166,female,19,Wear,./data/train/images/003120_female_Asian_19/mask2.jpg,1,0,0
1166,female,19,Wear,./data/train/images/003120_female_Asian_19/mask5.jpg,1,0,0
1166,female,19,Incorrect,./data/train/images/003120_female_Asian_19/incorrect_mask.jpg,1,0,1
1166,female,19,Wear,./data/train/images/003120_female_Asian_19/mask1.jpg,1,0,0
1166,female,19,Wear,./data/train/images/003120_female_Asian_19/mask3.jpg,1,0,0
1167,female,19,Wear,./data/train/images/003121_female_Asian_19/mask4.jpg,1,0,0
1167,female,19,NotWear,./data/train/images/003121_female_Asian_19/normal.jpg,1,0,2
1167,female,19,Wear,./data/train/images/003121_female_Asian_19/mask2.jpg,1,0,0
1167,female,19,Wear,./data/train/images/003121_female_Asian_19/mask5.jpg,1,0,0
1167,female,19,Incorrect,./data/train/images/003121_female_Asian_19/incorrect_mask.jpg,1,0,1
1167,female,19,Wear,./data/train/images/003121_female_Asian_19/mask1.jpg,1,0,0
1167,female,19,Wear,./data/train/images/003121_female_Asian_19/mask3.jpg,1,0,0
1168,female,19,Wear,./data/train/images/003123_female_Asian_19/mask4.jpg,1,0,0
1168,female,19,NotWear,./data/train/images/003123_female_Asian_19/normal.jpg,1,0,2
1168,female,19,Wear,./data/train/images/003123_female_Asian_19/mask2.jpg,1,0,0
1168,female,19,Wear,./data/train/images/003123_female_Asian_19/mask5.jpg,1,0,0
1168,female,19,Incorrect,./data/train/images/003123_female_Asian_19/incorrect_mask.jpg,1,0,1
1168,female,19,Wear,./data/train/images/003123_female_Asian_19/mask1.jpg,1,0,0
1168,female,19,Wear,./data/train/images/003123_female_Asian_19/mask3.jpg,1,0,0
1169,female,20,Wear,./data/train/images/003124_female_Asian_20/mask4.jpg,1,0,0
1169,female,20,NotWear,./data/train/images/003124_female_Asian_20/normal.jpg,1,0,2
1169,female,20,Wear,./data/train/images/003124_female_Asian_20/mask2.jpg,1,0,0
1169,female,20,Wear,./data/train/images/003124_female_Asian_20/mask5.jpg,1,0,0
1169,female,20,Incorrect,./data/train/images/003124_female_Asian_20/incorrect_mask.jpg,1,0,1
1169,female,20,Wear,./data/train/images/003124_female_Asian_20/mask1.jpg,1,0,0
1169,female,20,Wear,./data/train/images/003124_female_Asian_20/mask3.jpg,1,0,0
1170,female,19,Wear,./data/train/images/003125_female_Asian_19/mask4.jpg,1,0,0
1170,female,19,NotWear,./data/train/images/003125_female_Asian_19/normal.jpg,1,0,2
1170,female,19,Wear,./data/train/images/003125_female_Asian_19/mask2.jpg,1,0,0
1170,female,19,Wear,./data/train/images/003125_female_Asian_19/mask5.jpg,1,0,0
1170,female,19,Incorrect,./data/train/images/003125_female_Asian_19/incorrect_mask.jpg,1,0,1
1170,female,19,Wear,./data/train/images/003125_female_Asian_19/mask1.jpg,1,0,0
1170,female,19,Wear,./data/train/images/003125_female_Asian_19/mask3.jpg,1,0,0
1171,female,20,Wear,./data/train/images/003127_female_Asian_20/mask4.jpg,1,0,0
1171,female,20,NotWear,./data/train/images/003127_female_Asian_20/normal.jpg,1,0,2
1171,female,20,Wear,./data/train/images/003127_female_Asian_20/mask2.jpg,1,0,0
1171,female,20,Wear,./data/train/images/003127_female_Asian_20/mask5.jpg,1,0,0
1171,female,20,Incorrect,./data/train/images/003127_female_Asian_20/incorrect_mask.jpg,1,0,1
1171,female,20,Wear,./data/train/images/003127_female_Asian_20/mask1.jpg,1,0,0
1171,female,20,Wear,./data/train/images/003127_female_Asian_20/mask3.jpg,1,0,0
1172,female,19,Wear,./data/train/images/003128_female_Asian_19/mask4.jpg,1,0,0
1172,female,19,NotWear,./data/train/images/003128_female_Asian_19/normal.jpg,1,0,2
1172,female,19,Wear,./data/train/images/003128_female_Asian_19/mask2.jpg,1,0,0
1172,female,19,Wear,./data/train/images/003128_female_Asian_19/mask5.jpg,1,0,0
1172,female,19,Incorrect,./data/train/images/003128_female_Asian_19/incorrect_mask.jpg,1,0,1
1172,female,19,Wear,./data/train/images/003128_female_Asian_19/mask1.jpg,1,0,0
1172,female,19,Wear,./data/train/images/003128_female_Asian_19/mask3.jpg,1,0,0
1173,female,20,Wear,./data/train/images/003129_female_Asian_20/mask4.jpg,1,0,0
1173,female,20,NotWear,./data/train/images/003129_female_Asian_20/normal.jpg,1,0,2
1173,female,20,Wear,./data/train/images/003129_female_Asian_20/mask2.jpg,1,0,0
1173,female,20,Wear,./data/train/images/003129_female_Asian_20/mask5.jpg,1,0,0
1173,female,20,Incorrect,./data/train/images/003129_female_Asian_20/incorrect_mask.jpg,1,0,1
1173,female,20,Wear,./data/train/images/003129_female_Asian_20/mask1.jpg,1,0,0
1173,female,20,Wear,./data/train/images/003129_female_Asian_20/mask3.jpg,1,0,0
1174,female,19,Wear,./data/train/images/003130_female_Asian_19/mask4.jpg,1,0,0
1174,female,19,NotWear,./data/train/images/003130_female_Asian_19/normal.jpg,1,0,2
1174,female,19,Wear,./data/train/images/003130_female_Asian_19/mask2.jpg,1,0,0
1174,female,19,Wear,./data/train/images/003130_female_Asian_19/mask5.jpg,1,0,0
1174,female,19,Incorrect,./data/train/images/003130_female_Asian_19/incorrect_mask.jpg,1,0,1
1174,female,19,Wear,./data/train/images/003130_female_Asian_19/mask1.jpg,1,0,0
1174,female,19,Wear,./data/train/images/003130_female_Asian_19/mask3.jpg,1,0,0
1175,female,20,Wear,./data/train/images/003131_female_Asian_20/mask4.jpg,1,0,0
1175,female,20,NotWear,./data/train/images/003131_female_Asian_20/normal.jpg,1,0,2
1175,female,20,Wear,./data/train/images/003131_female_Asian_20/mask2.jpg,1,0,0
1175,female,20,Wear,./data/train/images/003131_female_Asian_20/mask5.jpg,1,0,0
1175,female,20,Incorrect,./data/train/images/003131_female_Asian_20/incorrect_mask.jpg,1,0,1
1175,female,20,Wear,./data/train/images/003131_female_Asian_20/mask1.jpg,1,0,0
1175,female,20,Wear,./data/train/images/003131_female_Asian_20/mask3.jpg,1,0,0
1176,female,19,Wear,./data/train/images/003132_female_Asian_19/mask4.jpg,1,0,0
1176,female,19,NotWear,./data/train/images/003132_female_Asian_19/normal.jpg,1,0,2
1176,female,19,Wear,./data/train/images/003132_female_Asian_19/mask2.jpg,1,0,0
1176,female,19,Wear,./data/train/images/003132_female_Asian_19/mask5.jpg,1,0,0
1176,female,19,Incorrect,./data/train/images/003132_female_Asian_19/incorrect_mask.jpg,1,0,1
1176,female,19,Wear,./data/train/images/003132_female_Asian_19/mask1.jpg,1,0,0
1176,female,19,Wear,./data/train/images/003132_female_Asian_19/mask3.jpg,1,0,0
1177,female,19,Wear,./data/train/images/003133_female_Asian_19/mask4.jpg,1,0,0
1177,female,19,NotWear,./data/train/images/003133_female_Asian_19/normal.jpg,1,0,2
1177,female,19,Wear,./data/train/images/003133_female_Asian_19/mask2.jpg,1,0,0
1177,female,19,Wear,./data/train/images/003133_female_Asian_19/mask5.jpg,1,0,0
1177,female,19,Incorrect,./data/train/images/003133_female_Asian_19/incorrect_mask.jpg,1,0,1
1177,female,19,Wear,./data/train/images/003133_female_Asian_19/mask1.jpg,1,0,0
1177,female,19,Wear,./data/train/images/003133_female_Asian_19/mask3.jpg,1,0,0
1178,female,20,Wear,./data/train/images/003134_female_Asian_20/mask4.jpg,1,0,0
1178,female,20,NotWear,./data/train/images/003134_female_Asian_20/normal.jpg,1,0,2
1178,female,20,Wear,./data/train/images/003134_female_Asian_20/mask2.jpg,1,0,0
1178,female,20,Wear,./data/train/images/003134_female_Asian_20/mask5.jpg,1,0,0
1178,female,20,Incorrect,./data/train/images/003134_female_Asian_20/incorrect_mask.jpg,1,0,1
1178,female,20,Wear,./data/train/images/003134_female_Asian_20/mask1.jpg,1,0,0
1178,female,20,Wear,./data/train/images/003134_female_Asian_20/mask3.jpg,1,0,0
1179,female,20,Wear,./data/train/images/003135_female_Asian_20/mask4.jpg,1,0,0
1179,female,20,NotWear,./data/train/images/003135_female_Asian_20/normal.jpg,1,0,2
1179,female,20,Wear,./data/train/images/003135_female_Asian_20/mask2.jpg,1,0,0
1179,female,20,Wear,./data/train/images/003135_female_Asian_20/mask5.jpg,1,0,0
1179,female,20,Incorrect,./data/train/images/003135_female_Asian_20/incorrect_mask.jpg,1,0,1
1179,female,20,Wear,./data/train/images/003135_female_Asian_20/mask1.jpg,1,0,0
1179,female,20,Wear,./data/train/images/003135_female_Asian_20/mask3.jpg,1,0,0
1180,female,19,Wear,./data/train/images/003136_female_Asian_19/mask4.jpg,1,0,0
1180,female,19,NotWear,./data/train/images/003136_female_Asian_19/normal.jpg,1,0,2
1180,female,19,Wear,./data/train/images/003136_female_Asian_19/mask2.jpg,1,0,0
1180,female,19,Wear,./data/train/images/003136_female_Asian_19/mask5.jpg,1,0,0
1180,female,19,Incorrect,./data/train/images/003136_female_Asian_19/incorrect_mask.jpg,1,0,1
1180,female,19,Wear,./data/train/images/003136_female_Asian_19/mask1.jpg,1,0,0
1180,female,19,Wear,./data/train/images/003136_female_Asian_19/mask3.jpg,1,0,0
1181,female,20,Wear,./data/train/images/003137_female_Asian_20/mask4.jpg,1,0,0
1181,female,20,NotWear,./data/train/images/003137_female_Asian_20/normal.jpg,1,0,2
1181,female,20,Wear,./data/train/images/003137_female_Asian_20/mask2.jpg,1,0,0
1181,female,20,Wear,./data/train/images/003137_female_Asian_20/mask5.jpg,1,0,0
1181,female,20,Incorrect,./data/train/images/003137_female_Asian_20/incorrect_mask.jpg,1,0,1
1181,female,20,Wear,./data/train/images/003137_female_Asian_20/mask1.jpg,1,0,0
1181,female,20,Wear,./data/train/images/003137_female_Asian_20/mask3.jpg,1,0,0
1182,female,20,Wear,./data/train/images/003138_female_Asian_20/mask4.jpg,1,0,0
